,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects
8322,PG17497,Ole Mammy's Torment,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,['en'],268,"{'Christian life -- Juvenile fiction', 'African Americans -- Juvenile fiction', 'Grandparents as parents -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Families -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Clergy -- Juvenile fiction', 'Uncles -- Juvenile fiction'}"
9025,PG18131,The Rescue of the Princess Winsome: A Fairy Play for Old and Young,"Johnston, Annie F. (Annie Fellows)",1863.0,1931.0,['en'],215,"{'Witches -- Juvenile drama', ""Children's plays"", 'Fairies -- Juvenile drama', 'Princesses -- Juvenile drama'}"
18594,PG2676,"The Bell-Ringer of Angel's, and Other Stories","Harte, Bret",1836.0,1902.0,['en'],132,"{'Western stories', 'Short stories', 'American fiction -- 19th century'}"
18995,PG2712,A Drift from Redwood Camp,"Harte, Bret",1836.0,1902.0,['en'],176,"{'California -- Social life and customs -- Fiction', 'American fiction -- 19th century', 'Western stories'}"
17254,PG2555,Under the Redwoods,"Harte, Bret",1836.0,1902.0,['en'],175,"{'California -- Social life and customs -- Fiction', 'American fiction -- 19th century', 'Short stories', 'San Francisco (Calif.) -- Fiction'}"
26875,PG34227,"Her Letter, His Answer & Her Last Letter","Harte, Bret",1836.0,1902.0,['en'],155,{'American poetry'}
14187,PG2279,A Waif of the Plains,"Harte, Bret",1836.0,1902.0,['en'],145,"{'Overland journeys to the Pacific -- Fiction', 'Frontier and pioneer life -- United States -- Fiction'}"
54728,PG59300,Index of the Project Gutenberg Works of Bret Harte,"Harte, Bret",1836.0,1902.0,['en'],125,{'Indexes'}
18895,PG2703,The Argonauts of North Liberty,"Harte, Bret",1836.0,1902.0,['en'],171,"{'American fiction -- 19th century', 'California -- History -- 1846-1850 -- Fiction', 'Frontier and pioneer life -- California -- Fiction'}"
16321,PG2471,The Crusade of the Excelsior,"Harte, Bret",1836.0,1902.0,['en'],176,"{'California -- Social life and customs -- Fiction', 'Western stories'}"
3473,PG1312,Selected Stories of Bret Harte,"Harte, Bret",1836.0,1902.0,['en'],851,"{'California -- Social life and customs -- Fiction', 'Short stories, American', 'Western stories'}"
7957,PG17168,The Queen of the Pirate Isle,"Harte, Bret",1836.0,1902.0,['en'],206,"{'Imagination -- Juvenile fiction', 'Play -- Juvenile fiction'}"
17421,PG2570,Two Men of Sandy Bar: A Drama,"Harte, Bret",1836.0,1902.0,['en'],163,"{'California -- Gold discoveries -- Drama', 'American drama -- 19th century', 'California -- History -- 1846-1850 -- Drama'}"
14533,PG2310,In the Carquinez Woods,"Harte, Bret",1836.0,1902.0,['en'],164,"{'American fiction -- 19th century', 'California -- History -- 19th century -- Fiction', 'Gold mines and mining -- California -- Fiction', 'Man-woman relationships -- Fiction'}"
59658,PG6373,"The Luck of Roaring Camp and Other Tales: With Condensed Novels, Spanish and American Legends, and Earlier Papers","Harte, Bret",1836.0,1902.0,['en'],2045,"{'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Western stories'}"
17199,PG2550,Tales of Trail and Town,"Harte, Bret",1836.0,1902.0,['en'],164,"{'Western stories', 'Short stories', 'American fiction -- 19th century'}"
17310,PG2560,The Three Partners,"Harte, Bret",1836.0,1902.0,['en'],163,"{'Gold mines and mining -- Fiction', 'American fiction -- 19th century', 'Western stories', 'California -- Fiction'}"
20923,PG2886,Tales of the Argonauts,"Harte, Bret",1836.0,1902.0,['en'],128,"{'Western stories', 'Short stories', 'American fiction -- 19th century'}"
14265,PG2286,Devil's Ford,"Harte, Bret",1836.0,1902.0,['en'],150,"{'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Prospecting -- Fiction', 'Western stories', 'West (U.S.) -- Social life and customs -- 19th century -- Fiction'}"
2683,PG12419,Frontier Stories,"Harte, Bret",1836.0,1902.0,['en'],150,"{'California -- Social life and customs -- Fiction', 'Western stories'}"
17742,PG2599,Legends and Tales,"Harte, Bret",1836.0,1902.0,['en'],119,"{'American fiction -- 19th century', 'Short stories'}"
17731,PG2598,Urban Sketches,"Harte, Bret",1836.0,1902.0,['en'],454,"{'American fiction -- 19th century', 'Short stories'}"
5764,PG15192,Salomy Jane,"Harte, Bret",1836.0,1902.0,['en'],136,"{'Man-woman relationships -- Fiction', 'Robbers and outlaws -- Fiction'}"
29217,PG36336,Gabriel Conroy,"Harte, Bret",1836.0,1902.0,['en'],211,"{'Western stories', 'California -- Fiction'}"
19117,PG2723,A First Family of Tasajara,"Harte, Bret",1836.0,1902.0,['en'],168,"{'Contra Costa County (Calif.) -- Fiction', 'American fiction -- 19th century', 'Western stories', 'California -- Fiction'}"
14199,PG2280,A Millionaire of Rough-and-Ready,"Harte, Bret",1836.0,1902.0,['en'],107,"{'California -- Social life and customs -- Fiction', 'Western stories'}"
17720,PG2597,Mrs. Skagg's Husbands and Other Stories,"Harte, Bret",1836.0,1902.0,['en'],161,"{'Western stories', 'Short stories', 'American fiction -- 19th century'}"
52187,PG5700,Love and Life: An Old Story in Eighteenth Century Costume,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],274,{'English fiction -- 19th century'}
17454,PG2573,The Caged Lion,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],126,"{'James I, King of Scotland, 1394-1437 -- Fiction', 'Scotland -- History -- James I, 1406-1437 -- Fiction'}"
36265,PG4267,"Abbeychurch; Or, Self-Control and Self-Conceit","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],173,"{'Religious fiction', 'English fiction -- 19th century'}"
29920,PG3696,The Prince and the Page: A Story of the Last Crusade,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],118,"{'Crusades -- Eighth, 1270 -- Fiction'}"
57866,PG62126,"Captivating Bible Stories for Young People, Written in Simple Language","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],181,"{'Bible stories, English'}"
25433,PG3292,The Clever Woman of the Family,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],348,"{'Young women -- Fiction', 'Domestic fiction', 'Women -- England -- Fiction', 'Single women -- Fiction', 'Sex role -- Fiction'}"
55583,PG6006,Under the Storm,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],133,"{'Great Britain -- History -- Civil War, 1642-1649 -- Fiction'}"
35910,PG4235,"Dynevor Terrace; Or, The Clue of Life — Volume 1","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],144,"{'Domestic fiction', 'Upper class -- England -- Fiction', 'English fiction -- 19th century', 'Cousins -- Fiction'}"
74809,PG9474,"Cameos from English History, from Rollo to Edward II","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],220,{'Great Britain -- History -- Anecdotes'}
53772,PG5843,"The Young Step-Mother; Or, A Chronicle of Mistakes","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],788,"{'Domestic fiction', 'England -- Social life and customs -- Fiction', 'Stepmothers -- Fiction'}"
8089,PG17287,History of France,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],243,{'France -- History'}
18280,PG26487,Little Lucy's Wonderful Globe,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],1744,"{'Girls -- Juvenile fiction', 'National characteristics -- Juvenile fiction'}"
17766,PG2601,"Heartsease; Or, The Brother's Wife","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],201,"{'Marriage -- Fiction', 'Family -- England -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Upper class -- England -- Fiction', 'English fiction -- 19th century'}"
38534,PG44721,"The Pillars of the House; Or, Under Wode, Under Rode, Vol. 2 (of 2)","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],148,"{'Domestic fiction', 'Orphans -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Church of England -- History -- 19th century -- Fiction', 'Siblings -- Fiction'}"
47199,PG5251,The Long Vacation,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],329,"{'Upper class -- England -- History -- 19th century -- Fiction', 'Vacations -- Fiction'}"
2756,PG12485,The Three Brides,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],155,"{'Marriage -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}"
16699,PG2505,The Heir of Redclyffe,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],307,"{'Cousins -- Fiction', 'Upper class -- Fiction', 'Religious fiction', 'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Great Britain -- Moral conditions -- Fiction'}"
46143,PG5156,Beechcroft at Rockstone,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],225,"{'Domestic fiction', 'Upper class -- England -- History -- 19th century -- Fiction', 'Great Britain -- Social life and customs -- 19th century -- Fiction'}"
23733,PG3139,The Dove in the Eagle's Nest,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],214,"{'Emperors -- Fiction', 'Holy Roman Empire -- History -- Maximilian I, 1493-1519 -- Fiction', 'Historical fiction', 'Maximilian I, Holy Roman Emperor, 1459-1519'}"
36587,PG4296,Friarswood Post Office,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],150,"{'Children with disabilities -- Fiction', 'Child labor -- Fiction', 'Christian life -- Fiction', 'Postal service -- Fiction', 'Children -- Death -- Fiction', 'Siblings -- Fiction'}"
43876,PG4952,Life of John Coleridge Patteson : Missionary Bishop of the Melanesian Islands,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],157,"{'Missions -- Melanesia', 'Patteson, John Coleridge, 1827-1871'}"
10320,PG19308,"Pioneers and Founders: or, Recent Workers in the Mission field","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],210,{'Missionaries'}
28967,PG3610,"The Daisy Chain, or Aspirations","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],297,"{'Young women -- Fiction', 'Domestic fiction', 'England -- Fiction', 'Oxford movement -- Fiction', 'Single women -- Fiction', 'Christian life -- Fiction', 'Church of England -- Fiction', 'Family life -- Fiction'}"
26756,PG3411,The Stokesley Secret,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],132,{'Family -- Juvenile fiction'}
55594,PG6007,The Two Sides of the Shield,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],179,"{'Domestic fiction', 'England -- Social life and customs -- 19th century -- Fiction'}"
35066,PG415,"The Bible in Spain: Or, the Journeys, Adventures, and Imprisonments of an Englishman, in an Attempt to Circulate the Scriptures in the Peninsula","Borrow, George",1803.0,1881.0,['en'],374,"{'Spain -- History -- 19th century', 'Spain -- Description and travel', 'Borrow, George, 1803-1881 -- Travel -- Spain'}"
23058,PG30792,"Lavengro: The Scholar, The Gypsy, The Priest","Borrow, George",1803.0,1881.0,['en'],143,"{'England -- Fiction', 'Romanies -- Fiction'}"
20885,PG28835,"The Tale of Brynild, and King Valdemar and His Sister: Two Ballads","Borrow, George",1803.0,1881.0,['en'],100,"{'Ballads', 'Poetry'}"
28484,PG35676,"The Bible in Spain, Vol. 2 [of 2]: Or, the Journeys, Adventures, and Imprisonments of an Englishman in an Attempt to Circulate the Scriptures in the Peninsula","Borrow, George",1803.0,1881.0,['en'],195,"{'Spain -- History -- 19th century', 'Spain -- Description and travel', 'Borrow, George, 1803-1881 -- Travel -- Spain'}"
20873,PG28824,"The mermaid's prophecy, and other songs relating to Queen Dagmar","Borrow, George",1803.0,1881.0,['en'],104,{'Poetry'}
11299,PG20198,Lavengro: the Scholar - the Gypsy - the Priest,"Borrow, George",1803.0,1881.0,['en'],222,"{'England -- Fiction', 'Romanies -- Fiction'}"
14274,PG22878,"Lavengro : $b The Scholar; The Gypsy; The Priest, Vol. 2 (of 2)","Borrow, George",1803.0,1881.0,['en'],134,"{'England -- Fiction', 'Romanies -- Fiction'}"
20862,PG28814,Letters to his wife Mary Borrow,"Borrow, George",1803.0,1881.0,['en'],171,"{'Authors, English -- 19th century -- Correspondence', 'Borrow, George, 1803-1881 -- Correspondence'}"
9322,PG18400,"Isopel Berners: The History of certain doings in a Staffordshire Dingle, July, 1825","Borrow, George",1803.0,1881.0,['en'],203,"{'England -- Fiction', 'Romanies -- Fiction'}"
51731,PG565,The Zincali: An Account of the Gypsies of Spain,"Borrow, George",1803.0,1881.0,['en'],282,"{'Romanies -- Spain', 'Romanies -- Languages'}"
4391,PG13957,The pocket George Borrow : $b passages chosen from the works of George Borrow,"Borrow, George",1803.0,1881.0,['en'],139,"{'Authors, English -- 19th century', 'Borrow, George, 1803-1881 -- Selections'}"
60947,PG648,"Wild Wales: Its People, Language and Scenery","Borrow, George",1803.0,1881.0,['en'],218,"{'Borrow, George, 1803-1881 -- Travel -- Wales', 'Wales -- Description and travel'}"
14273,PG22877,"Lavengro : $b The Scholar; The Gypsy; The Priest, Vol. 1 (of 2)","Borrow, George",1803.0,1881.0,['en'],143,"{'England -- Fiction', 'Romanies -- Fiction'}"
16712,PG25071,The Romany Rye: A Sequel to 'Lavengro',"Borrow, George",1803.0,1881.0,['en'],164,"{'England -- Fiction', 'Romanies -- Fiction', 'Adventure stories'}"
21184,PG29103,Grimhild's Vengeance: Three Ballads,"Borrow, George",1803.0,1881.0,['en'],116,"{'Ballads', 'Poetry'}"
35844,PG422,The Romany Rye,"Borrow, George",1803.0,1881.0,['en'],164,"{'England -- Fiction', 'Romanies -- Fiction', 'Adventure stories'}"
20865,PG28817,"The Dalby Bear, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],90,"{'Ballads', 'Poetry'}"
21052,PG28986,"Young Swaigder; or, The Force of Runes, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],98,"{'Ballads', 'Poetry'}"
21589,PG29469,A Supplementary Chapter to the Bible in Spain,"Borrow, George",1803.0,1881.0,['en'],132,"{'Spain -- Description and travel', 'Ford, Richard, 1796-1858. Hand-book for travellers in Spain'}"
20880,PG28830,The Songs of Ranild,"Borrow, George",1803.0,1881.0,['en'],116,{'Poetry'}
21206,PG29123,"The Fountain of Maribo, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],166,"{'Ballads', 'Poetry'}"
25885,PG33336,"The Welsh and Their Literature: from The London Quarterly Review, January 1861, American Edition","Borrow, George",1803.0,1881.0,['en'],113,{'Welsh literature -- History and criticism'}
14729,PG23287,"Lavengro: The Scholar, the Gypsy, the Priest","Borrow, George",1803.0,1881.0,['en'],150,"{'England -- Fiction', 'Romanies -- Fiction'}"
20864,PG28816,"Signelil, A Tale from the Cornish, and Other Ballads","Borrow, George",1803.0,1881.0,['en'],46,"{'Ballads', 'Poetry'}"
2726,PG12458,"The Talisman, from the Russian of Alexander Pushkin; With Other Pieces","Borrow, George",1803.0,1881.0,['en'],146,"{'Polish poetry -- Translations into English', 'Russian poetry -- Translations into English'}"
5503,PG14958,Mother West Wind 'Why' Stories,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],313,"{'Animals -- Juvenile fiction', ""Children's stories, American""}"
49682,PG54755,The Boy Scouts of Woodcraft Camp,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],111,"{'Boy Scouts -- Juvenile fiction', 'Camps -- Juvenile fiction'}"
5737,PG15168,Bowser the Hound,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],220,"{'Animals -- Juvenile fiction', 'Dogs -- Juvenile fiction'}"
53783,PG5844,The Adventures of Johnny Chuck,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],229,"{'Animals -- Juvenile fiction', 'Woodchuck -- Juvenile fiction'}"
10084,PG19092,The Adventures of Paddy Beaver,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],190,"{'Animals -- Juvenile fiction', 'Beavers -- Juvenile fiction'}"
6130,PG15521,The Adventures of Prickly Porky,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],243,"{'Animals -- Juvenile fiction', 'Porcupines -- Juvenile fiction', 'Friendship -- Juvenile fiction'}"
41010,PG46950,The Adventures of Bob White,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],150,"{'Northern bobwhite -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Birds -- Juvenile fiction', 'Human-animal relationships -- Juvenile fiction'}"
37283,PG43596,The Adventures of Sammy Jay,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],262,"{'Animals -- Juvenile fiction', 'Birds -- Juvenile fiction', 'Blue jay -- Juvenile fiction'}"
41051,PG46988,"Mother West Wind ""When"" Stories","Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],160,"{'Animals -- Juvenile fiction', ""Children's stories, American""}"
15988,PG2441,The Burgess Animal Book for Children,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],774,"{'Zoology -- Juvenile literature', 'Animal behavior -- Juvenile literature'}"
53805,PG5846,The Adventures of Poor Mrs. Quack,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],183,"{'Animals -- Juvenile fiction', 'Ducks -- Juvenile fiction', 'Hunting -- Juvenile fiction'}"
4856,PG14375,The Adventures of Grandfather Frog,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],331,"{'Animals -- Juvenile fiction', 'Frogs -- Juvenile fiction'}"
53195,PG5791,Mrs. Peter Rabbit,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],204,"{'Animals -- Juvenile fiction', 'Rabbits -- Juvenile fiction'}"
40743,PG4670,Lightfoot the Deer,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],150,"{'Deer -- Fiction', 'Forest animals -- Fiction'}"
61401,PG65308,Billy Mink,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],162,"{'Robbers and outlaws -- Juvenile fiction', 'Forest animals -- Juvenile fiction', 'Minks -- Juvenile fiction', 'Friendship -- Juvenile fiction'}"
23011,PG3074,The Burgess Bird Book for Children,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],683,{'Birds -- Juvenile literature'}
61408,PG65314,Little Joe Otter,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],130,"{'Animals -- Juvenile fiction', 'Otters -- Juvenile fiction'}"
